Time ,Month ,Plot,Diversity,Disturbance ,Treatment ,Depth,cor_ofi,clad_rup,ulv_com,osm_hyb,osm_pin,cha_lin,rho_sp,pol_elo,cer_nod,ulv_lac,bon_ham,dum_cor,gas_ova,hal_sil,chy_ver,cal_sp ,cod_fra,cho_cri,gel_cri,dic_dic ,fuc_juv,fuc_ser ,rhi_rip,him_elo,pol_fuc,lom_art,ect_sp,por_sp,cla_spo ,cal_jub,gel_pul,ela_fuc,ahn_pli,cyst_tam,sar_mut,fuc_spir,ala_esc,lea_dif,lam_juv,mes_lic,hil_sp,eud_vir,ulv_int,scy_lom,cla_pel,cer_ech,hal_flo,ulo_sp ,der_mar,apo_rus,bry_sp,plo_car,pol_rot ,pte_par ,fur_lum,plu_plu,lit_sp
2,June,35,-G,No,-G,5,75,4.6875,0,3.125,0,0,0,6.25,1,0,0,0,0,0,7.8125,0,0,1.5625,7.8125,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.375
2,June,36,-G,No,-G,3,68.75,32.8125,0,1.5625,1.5625,0,0,0,0,0,0,4.6875,0,0,7.8125,0,0,0,0,0,0,0,3.125,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5
2,June,37,+PGL,No,+PGL,2.5,62.5,17.1875,6.25,14.0625,6.25,0,0,0,0,0,0,25,0,0,0,0,0,9.375,7.8125,0,0,0,23.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25
2,June,38,-L,No,-L,4,67.1875,14.0625,0,7.8125,1.5625,0,0,0,0,0,0,4.6875,0,0,3.125,0,0,0,6.25,0,1.5625,42.1875,14.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
2,June,39,-P,Yes,-P Dist,8,90.625,7.8125,0,0,6.25,0,0,4.6875,7.8125,0,0,1.5625,0,0,12.5,0,0,1,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5
2,June,40,-PGL,No,-PGL,2.5,96.875,29.6875,9.375,7.8125,0,0,0,0,0,0,0,12.5,0,0,0,0,0,1.5625,0,0,0,9.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0625,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6875
2,June,41,CONTROL ,Yes,CONTROL Dist,5,59.375,15.625,9.375,1.5625,3.125,0,0,3.125,6.25,0,1.5625,0,3.125,0,6.25,0,14.0625,0,3.125,0,0,0,0,0,0,0,0,1.5625,0,0,4.6875,0,0,0,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.625
2,June,42,CONTROL ,Yes,CONTROL Dist,4,82.8125,9.375,0,0,0,0,0,0,0,0,0,3.125,4.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25
2,June,43,CONTROL ,No,CONTROL ,5.5,76.5625,6.25,0,20.3125,3.125,0,0,0,0,0,17.1875,0,1.5625,0,0,0,0,0,0,0,0,21.875,0,3.125,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,7.8125,0,0,0,4.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9375
2,June,44,CONTROL ,No,CONTROL ,4,96.875,10.9375,4.6875,0,4.6875,0,0,0,0,0,0,31.25,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6875
2,June,45,CONTROL ,Yes,CONTROL Dist,3,95.3125,40.625,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.375
2,June,46,CONTROL ,No,CONTROL ,6.5,78.125,51.5625,20.3125,3.125,1.5625,0,0,4.6875,0,0,0,0,1.5625,0,0,0,0,0,4.6875,0,0,10.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8125
2,June,47,CONTROL ,No,CONTROL ,4,90.625,21.875,12.5,0,0,0,0,0,0,0,0,3.125,0,0,1,0,0,1,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6875
2,June,48,CONTROL ,Yes,CONTROL Dist,6,89.0625,57.8125,15.625,3.125,1.5625,0,0,3.125,1.5625,0,0,3.125,0,0,1,0,0,3.125,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9375
3,July ,1,-L,Yes,-L Dist,7,62.5,4.6875,14.0625,0,0,0,0,31.25,28.125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,0,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0625
3,July ,2,-L,No,-L,6,68.75,1.5625,0,0,0,0,0,37.5,20.3125,1.5625,1.5625,0,0,0,0,0,4.6875,0,0,0,0,0,1.5625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,34.375
3,July ,3,-G,No,-G,5,45.3125,75,21.875,0,0,0,0,9.375,17.1875,0,0,0,0,0,0,0,0,12.5,0,0,0,3.125,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.375
3,July ,4,-P,No,-P,4,79.6875,12.5,0,0,1.5625,0,0,15.625,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.125
3,July ,5,+PGL,Yes,+PGL Dist,5,70.3125,15.625,4.6875,0,0,0,0,15.625,14.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.125
3,July ,6,-L,Yes,-L Dist,3.5,39.0625,9.375,0,0,0,0,0,34.375,10.9375,0,0,0,0,0,0,0,0,1.5625,0,1.5625,0,4.6875,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5
3,July ,7,-PGL,No,-PGL,9,64.0625,3.125,0,0,0,0,0,3.125,42.1875,0,0,0,0,15.625,0,0,0,0,0,1.5625,0,6.25,0,0,1.5625,0,1.5625,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,July ,8,+PGL,Yes,+PGL Dist,4,67.1875,3.125,0,1.5625,0,0,3.125,0,31.25,0,1.5625,0,3.125,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9375
3,July ,9,-G,No,-G,4.5,67.1875,3.125,0,0,0,0,1.5625,3.125,7.8125,1.5625,1,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,4.6875,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,23.4375
3,July ,10,+PGL,No,+PGL,8.5,81.25,6.25,0,0,0,0,0,15.625,26.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6875
3,July ,11,-PGL,Yes,-PGL Dist,7,60.9375,17.1875,0,0,0,0,0,20.3125,10.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.875
3,July ,12,-L,No,-L,5,95.3125,4.6875,0,9.375,6.25,0,0,4.6875,6.25,0,0,6.25,0,0,9.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6875
3,July ,13,-P,Yes,-P Dist,3,37.5,0,0,0,6.25,0,0,0,0,0,0,10.9375,0,0,0,0,0,21.875,0,0,0,60.9375,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75
3,July ,14,+PGL,No,+PGL,3.5,82.8125,3.125,0,1.5625,1.5625,0,1.5625,0,1.5625,0,1.5625,0,0,0,0,0,0,1.5625,0,1.5625,0,29.6875,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3125
3,July ,15,-PGL,Yes,-PGL Dist,4,95.3125,25,0,0,0,0,0,1.5625,12.5,1.5625,0,0,0,0,0,0,7.8125,0,0,0,1.5625,67.1875,0,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,25,0,1.5625,1.5625,0,1.5625,0,0,3.125,0,0,0,0,0,0,0,0,0,0,3.125
3,July ,16,-G,Yes,-G Dist,3,90.625,54.6875,0,0,3.125,0,0,4.6875,3.125,0,0,4.6875,0,0,0,0,0,3.125,0,0,0,1,4.6875,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6875
3,July ,17,-G,Yes,-G Dist,3,67.1875,31.25,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.9375
3,July ,18,-P,No,-P,8.5,46.875,75,0,0,0,0,0,0,0,0,0,3.125,0,0,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,3.125,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6875
3,July ,19,-PGL,No,-PGL,5,87.5,67.1875,15.625,0,0,0,0,1.5625,3.125,1.5625,1.5625,0,0,0,0,0,0,4.6875,0,0,0,0,0,0,0,0,1.5625,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25
3,July ,20,-P,Yes,-P Dist,4,71.875,57.8125,0,0,0,0,0,6.25,4.6875,0,1.5625,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8125,18.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6875
3,July ,21,-PGL,Yes,-PGL Dist,4,67.1875,14.0625,0,0,0,0,0,4.6875,1,0,0,0,0,0,0,0,0,1,3.125,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
3,July ,22,+PGL,No,+PGL,4,79.6875,45.3125,0,0,0,0,0,4.6875,1,0,0,0,0,0,0,0,0,0,0,0,0,3.125,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3125
3,July ,23,-G,Yes,-G Dist,3.5,79.6875,7.8125,0,0,0,0,0,62.5,0,0,0,3.125,0,0,0,0,0,1.5625,3.125,0,0,0,15.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.625
3,July ,24,-L,Yes,-L Dist,3.5,48.4375,7.8125,9.375,7.8125,4.6875,0,0,0,0,0,0,29.6875,0,0,0,0,0,4.6875,1.5625,0,0,26.5625,15.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.375
3,July ,25,-G,Yes,-G Dist,4.5,93.75,12.5,12.5,0,0,0,0,25,0,0,0,0,0,0,0,0,0,1.5625,0,1,0,0,7.8125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25
3,July ,26,-P,No,-P,4,89.0625,18.75,23.4375,6.25,6.25,0,0,15.625,6.25,0,0,7.8125,0,0,1.5625,0,0,1,3.125,0,0,0,9.375,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.375
3,July ,27,-L,No,-L,6,81.25,10.9375,10.9375,1.5625,1.5625,0,0,7.8125,17.1875,0,0,0,1.5625,0,0,0,0,0,0,1.5625,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.625
3,July ,28,+PGL,Yes,+PGL Dist,2.5,82.8125,9.375,3.125,1.5625,0,0,0,23.4375,9.375,0,0,1,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75
3,July ,29,-PGL,No,-PGL,2.5,78.125,26.5625,0,0,0,0,0,23.4375,4.6875,0,0,3.125,0,0,0,0,0,1.5625,4.6875,0,0,4.6875,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75
3,July ,30,+PGL,Yes,+PGL Dist,4.5,62.5,15.625,6.25,7.8125,4.6875,0,0,0,4.6875,0,0,0,0,0,0,0,0,3.125,1.5625,0,0,0,21.875,1,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0625
3,July ,31,-P,No,-P,4,43.75,53.125,10.9375,1.5625,0,1.5625,0,0,7.8125,0,0,3.125,0,0,0,0,0,3.125,3.125,0,0,0,50,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,9.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.375
3,July ,32,-P,Yes,-P Dist,5,71.875,10.9375,10.9375,1.5625,1.5625,1.5625,0,37.5,6.25,0,0,0,0,0,0,0,0,1,4.6875,0,1.5625,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6875
3,July ,33,-L,Yes,-L Dist,5.5,64.0625,3.125,6.25,0,0,0,0,31.25,21.875,0,0,0,0,0,0,0,0,0,0,0,3.125,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.25
3,July ,34,-PGL,Yes,-PGL Dist,7,71.875,3.125,0,0,0,0,0,67.1875,9.375,0,0,0,0,0,3.125,0,17.1875,0,0,0,0,0,3.125,0,1.5625,0,3.125,0,0,0,0,0,0,0,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9375
3,July ,35,-G,No,-G,5,76.5625,1.5625,0,0,0,0,0,10.9375,1.5625,0,0,0,0,0,0,0,0,0,3.125,0,0,0,4.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.25
3,July ,36,-G,No,-G,3,75,11.9375,0,0,0,0,0,1.5625,1.5625,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,10.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.375
3,July ,37,+PGL,No,+PGL,2.5,73.4375,32.8125,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,10.9375,9.375,0,0,0,14.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.625
3,July ,38,-L,No,-L,4,60.9375,18.75,0,0,0,0,0,21.875,15.625,0,0,0,0,0,0,0,0,0,3.125,0,1.5625,46.875,31.25,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.3125
3,July ,39,-P,Yes,-P Dist,8,84.375,10.9375,0,0,0,0,0,43.75,4.6875,0,0,0,0,0,7.8125,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9375
3,July ,40,-PGL,No,-PGL,2.5,76.5625,50,12.5,0,0,0,0,1.5625,1.5625,0,0,0,0,0,0,0,0,3.125,0,0,0,10.9375,15.625,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,31.25,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,3.125
3,July ,41,CONTROL ,Yes,CONTROL Dist,5,50,23.4375,10.9375,0,0,0,0,3.125,31.25,0,0,0,1,0,1.5625,0,14.0625,0,1.5625,0,0,0,9.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4375
3,July ,42,CONTROL ,Yes,CONTROL Dist,4,84.375,3.125,0,0,0,0,0,7.8125,20.3125,0,0,0,0,0,0,0,0,0,0,0,0,31.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6875,0,0,0,0,0,0,14.0625,1.5625,0,0,0,0,0,0,0,0,0,0,0
3,July ,43,CONTROL ,No,CONTROL ,5.5,79.6875,6.25,0,0,1.5625,0,0,7.8125,54.6875,0,0,0,0,0,0,0,1.5625,0,0,6.25,0,12.5,0,3.125,0,0,6.25,0,0,0,0,0,0,0,0,0,0,4.6875,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5
3,July ,44,CONTROL ,No,CONTROL ,4,96.875,14.0625,6.25,0,1.5625,0,0,9.375,0,0,0,18.75,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6875
3,July ,45,CONTROL ,Yes,CONTROL Dist,3,92.1875,37.5,0,0,4.6875,0,0,9.375,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0625,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,14.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25
3,July ,46,CONTROL ,No,CONTROL ,6.5,92.1875,54.6875,17.1875,0,0,1.5625,0,6.25,1.5625,0,0,0,0,0,0,0,0,0,3.125,0,0,15.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9375
3,July ,47,CONTROL ,No,CONTROL ,4,93.75,54.6875,12.5,0,0,0,0,4.6875,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3125,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8125
3,July ,48,CONTROL ,Yes,CONTROL Dist,6,70.3125,65.625,27.34375,0,0,0,0,28.125,12.5,1.5625,0,0,0,0,0,0,0,1.5625,0,0,0,0,4.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25
4,August ,1,-L,Yes,-L Dist,7,62.5,6.25,18.75,0,0,0,0,31.25,31.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,43.75
4,August ,2,-L,No,-L,6,73.4375,1,0,0,0,0,0,43.75,34.375,1.5625,1.5625,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0625
4,August ,3,-G,No,-G,5,40.625,62.5,26.5625,0,0,0,0,15.625,17.1875,1,0,0,0,0,0,0,0,12.5,0,0,0,4.6875,0,0,0,0,18.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.125,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,10.9375
4,August ,4,-P,No,-P,4,79.6875,9.375,1.5625,0,1.5625,0,0,21.875,1.5625,1,0,0,0,0,0,0,0,0,0,0,0,0,7.8125,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,28.125
4,August ,5,+PGL,Yes,+PGL Dist,5,67.1875,12.5,4.6875,0,0,0,0,18.75,1.5625,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,14.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6875
4,August ,6,-L,Yes,-L Dist,3.5,40.625,4.6875,0,0,0,0,0,48.4375,7.8125,1,0,0,0,0,0,0,1.5625,0,0,0,0,9.375,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,4.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,56.25
4,August ,7,-PGL,No,-PGL,9,67.1875,1,0,0,0,0,0,4.6875,23.4375,1,0,0,0,14.0625,0,0,0,0,0,3.125,0,0,1.5625,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6875
4,August ,8,+PGL,Yes,+PGL Dist,4,70.3125,0,0,0,0,0,1.5625,0,53.125,0,0,0,0,0,0,0,0,0,0,3.125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.625
4,August ,9,-G,No,-G,4.5,67.1875,3.125,0,0,0,0,6.25,1.5625,6.25,1,1.5625,0,0,0,0,0,0,0,0,3.125,0,0,0,0,0,0,10.9375,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,23.4375
4,August ,10,+PGL,No,+PGL,8.5,76.5625,4.125,0,0,0,0,1.5625,39.0625,18.75,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1875
4,August ,11,-PGL,Yes,-PGL Dist,7,56.25,26.5625,10.9375,0,0,0,0,64.0625,40.625,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,25
4,August ,12,-L,No,-L,5,90.625,14.0625,0,0,0,0,1.5625,0,18.75,1,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625
4,August ,13,-P,Yes,-P Dist,3,31.25,3.125,0,0,6.25,0,0,0,0,0,1.5625,0,0,0,0,0,0,20.3125,0,0,0,23.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
4,August ,14,+PGL,No,+PGL,3.5,76.5625,2,0,0,1,0,1.5625,3.125,1.5625,0,1.5625,0,1.5625,0,0,0,0,1,0,1.5625,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.375
4,August ,15,-PGL,Yes,-PGL Dist,4,92.1875,25,0,0,1,0,0,0,4.6875,3.125,0,0,1,0,0,0,12.5,0,0,0,1,70.3125,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,7.8125,0,1.5625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,3.125
4,August ,16,-G,Yes,-G Dist,3,75,45.3125,0,0,0,0,1,0,6.25,1.5625,0,4.6875,0,0,1.5625,0,0,0,0,1.5625,0,3.125,0,0,0,0,1,0,10.9375,0,0,0,0,0,0,0,0,4.6875,0,0,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,14.0625
4,August ,17,-G,Yes,-G Dist,3,64.0625,23.4375,0,0,0,0,0,3.125,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,15.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.8125
4,August ,18,-P,No,-P,8.5,82.8125,56.25,6.25,0,0,0,0,0,4.6875,0,0,4.6875,0,0,0,0,0,1.5625,0,1.5625,0,0,0,0,0,0,0,0,9.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.625
4,August ,19,-PGL,No,-PGL,5,75,71.875,14.0625,0,0,1.5625,0,1.5625,10.9375,0,0,0,0,0,0,0,0,4.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8125
4,August ,20,-P,Yes,-P Dist,4,60.9375,42.1875,3.125,1.5625,1,1.5625,0,9.375,7.8125,0,0,0,0,0,0,0,0,3.125,1,0,0,0,6.25,0,0,0,0,0,1.5625,0,0,0,0,3.125,6.25,21.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.625
4,August ,21,-PGL,Yes,-PGL Dist,4,87.5,12.5,0,0,0,0,0,18.75,17.1875,0,0,0,0,0,0,0,0,6.25,3.125,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,18.75,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6875
4,August ,22,+PGL,No,+PGL,4,82.8125,34.375,1.5625,0,0,0,0,15.625,6.25,0,0,0,0,0,0,0,0,0,1.5625,0,0,6.25,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75
